UniqueCount	AmbigCount
0	0
0	0
1	2
66	60
0	24
0	193
0	127
3	192
0	152
0	188
0	183
0	182
0	130
0	183
1	135
8	63
5064	0
38	59
1	60
1	26
1	10
1	11
0	11
0	0
0	26
6	26
53	63
54	63
7	22
1	39
6	17
2	33
0	861
0	793
0	684
0	616
14	0
0	46
0	53
1	54
14	46
0	46
3	40
0	25
0	20
0	14
0	4
0	4
0	2
2	2
0	6
0	6
3	1
0	1
0	6
0	7
4	1
0	2
1	0
3	1622
4	1477
0	1170
0	1477
0	1522
1	739
524	0
2	0
10	569
0	573
13	593
1	326
1	376
1	270
0	308
0	297
0	236
1	137
0	84
0	94
9	111
0	22
4	46
26	1
3	30
0	20
9	32
0	32
0	5
2	28
1	8
64	261
0	209
1	79
80	33
8	33
0	391
0	388
0	324
0	244
0	509
0	323
5	264
0	390
1	356
0	314
0	452
0	384
0	377
0	128
0	110
0	162
3	140
0	51
0	70
0	57
0	57
91	157
1	31
0	56
0	23
1	3
0	6
52	13
1	13
20	0
0	441
12	442
0	227
0	116
0	121
5	5
0	7
0	5
1	7
38	708
32	708
4	709
17	707
45	851
0	734
0	631
193	853
2	559
30	177
6	73
14	38
537	419
13	11
68	418
0	16
2	16
0	20
0	18
3	7
2	0
1	4
8	61
11	65
1	0
12	82
0	0
505	405
408	1824
71	1746
0	1769
0	1769
2	186
5	2
0	2
11	0
800	179
365	179
62	0
0	347
0	384
0	249
0	387
0	363
0	28
3	381
0	20
0	229
0	36
0	383
0	25
0	323
3	289
4	298
6	14
2	43
0	4
0	0
18	4
5	4
0	4
0	6
0	1
0	2
5	1467
0	1287
0	1182
32	1103
7	1304
0	1100
0	1100
0	1100
10	155
0	653
3	634
22	853
15	693
0	679
1	496
0	698
2	772
0	796
0	635
8	158
9	2
6	182
94	294
30	676
3	676
4	594
4	428
2	5
1	218
3	119
2	66
85	2641
0	2493
130	3101
8	556
3	779
1	369
0	5
0	5
6	9
0	9
0	2
0	2
0	2
0	2
1	2
0	0
0	7
0	19
0	8
0	9
1	10
0	14
0	16
1	7
0	4
0	3
40	316
3	62
1	9
1	293
2	48
2	276
0	53
4	69
0	56
2	68
1	56
1	56
0	78
0	65
0	50
1	47
0	33
1	191
0	54
1	81
0	90
0	33
0	49
0	70
1	17
18	31
1868	0
3	216
14	220
57	70
11	75
4	1
5	751
0	145
5	1036
2	334
11	739
3	311
114	448
49	329
0	319
5	329
0	296
0	62
0	7
3	5
3	9
2	0
4	12
7	17
0	17
0	9
0	327
0	266
1	170
0	283
0	34
0	31
0	84
7	23
6	0
0	0
0	0
8	0
0	0
0	0
5	0
4	0
0	247
1	241
1	257
0	234
0	62
2	248
2	29
