UniqueCount	AmbigCount
0	1
0	1
1	4
75	86
0	30
0	282
0	193
0	278
0	222
0	281
0	268
0	263
0	198
0	265
0	200
4	79
7079	0
77	84
7	89
1	37
2	4
4	4
0	4
0	0
0	22
2	22
111	136
169	136
25	48
2	78
11	33
4	65
0	472
0	439
0	389
0	356
5	0
1	83
0	93
0	93
5	86
0	84
3	68
0	39
0	35
0	18
1	11
0	13
0	8
8	0
0	2
0	2
2	2
0	0
0	6
0	7
0	1
0	0
5	0
2	1843
1	1641
3	1303
0	1641
0	1723
3	741
925	0
3	0
9	874
0	880
18	951
2	583
5	645
3	464
1	521
0	483
4	374
0	192
2	141
1	137
14	167
0	28
1	60
35	1
2	33
0	24
3	32
0	32
0	3
1	32
1	8
126	475
2	393
3	123
207	68
4	68
0	570
0	569
0	467
0	368
0	731
0	472
7	351
0	569
0	485
0	423
0	644
0	563
0	503
0	201
0	193
0	277
3	149
0	59
0	94
1	74
0	74
108	248
0	57
0	43
0	38
7	6
0	4
99	20
1	20
11	0
1	472
8	468
0	192
1	98
1	106
2	6
0	10
0	10
0	10
50	1050
50	1044
0	1043
7	1048
115	1537
4	1228
3	1009
246	1518
13	1058
62	334
10	145
10	82
1058	790
32	16
62	788
0	9
0	9
0	9
0	8
0	4
2	0
0	4
0	54
17	58
0	1
6	95
0	0
1099	762
722	2676
241	2338
0	2581
0	2581
1	206
0	0
0	0
13	0
1421	168
549	171
79	0
3	344
2	408
0	300
0	408
3	388
0	23
2	384
0	7
1	269
0	30
0	402
0	17
0	292
1	255
1	264
5	28
1	43
0	6
0	0
7	10
1	6
0	6
0	7
0	5
1	0
8	3267
0	2799
0	2563
66	2693
19	3007
0	2555
0	2555
0	2555
10	193
0	1134
4	1120
69	2317
16	2007
1	1981
0	1510
1	2054
4	2148
0	2202
0	1759
20	303
9	9
3	217
157	445
64	1264
10	1264
8	1063
11	690
6	1
9	349
10	105
9	188
104	3800
0	3672
222	4643
6	702
3	1212
4	466
0	2
0	2
2	5
0	5
0	1
1	1
0	0
0	0
2	0
0	0
0	8
2	17
0	12
0	13
2	14
0	13
1	15
0	7
0	3
0	0
121	670
2	134
1	21
1	615
1	96
2	582
0	119
1	166
0	130
0	162
2	131
2	142
0	179
0	150
1	107
1	97
0	86
3	323
1	61
2	97
0	111
0	40
0	78
0	106
4	26
18	39
2541	0
2	394
26	394
67	106
29	105
11	5
6	1318
0	233
28	1761
2	446
14	1249
4	380
110	721
113	556
0	523
1	554
0	477
7	106
1	15
2	13
2	18
0	0
6	5
0	5
0	5
0	4
1	777
0	634
2	338
0	644
0	60
0	71
3	184
8	118
5	0
0	0
0	0
5	0
0	0
0	0
4	0
1	0
0	282
1	271
11	307
0	280
0	81
2	306
1	35
0	23
0	0
0	0
0	0
0	0
64	2
0	2
4	0
5	257
3	289
61	298
0	255
0	0
0	227
22	77
1	77
1	77
2	7
0	4
21	15
1	12
0	11
0	0
142	371
0	371
57	689
52	689
17	419
0	318
0	388
0	483
0	408
0	229
0	413
0	419
0	167
0	173
0	167
0	154
0	421
0	191
1	2
0	2
0	3
0	2
0	3
3	0
1313	24
8	24
737	468
1	157
3	159
5	44
3	129
2	134
0	12
1	392
0	409
2	371
1	352
0	386
5	388
1	384
0	380
0	45
4	70
478	1
0	3
3	3
7	365
2	347
0	313
0	238
7	4
0	32
0	33
0	109
0	105
1	108
0	2
0	3
0	22
0	9
0	99
0	37
0	98
0	7
2	78
0	103
0	6
0	7
0	73
0	7
0	6
0	4
0	0
2	104
0	106
1	73
0	70
0	7
2	87
0	13
0	65
0	79
0	57
0	54
11	155
0	2
0	94
0	74
0	110
0	18
9	1582
9239	8166
12	7966
16	4192
41	2063
0	1397
1	1388
57	7
1841	2691
34	2688
18	1714
0	0
92	0
0	1614
0	1497
0	1495
2	1496
1	1372
4	1372
0	1617
1	1617
0	904
1	24
0	0
12	7
0	3
0	0
0	6
5	4
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	2
0	0
0	0
0	0
1	1
1	6
0	6
0	6
0	6
1	6
0	6
0	6
0	4
0	5
0	5
0	4
0	6
0	2
0	141
1	141
1	149
0	144
0	146
0	141
0	133
0	137
0	137
2	133
0	0
2691	54
3	1
0	1
0	1
0	1
85	665
27	238
54	217
0	170
0	285
1	1383
39	1265
0	379
2	113
0	363
3	144
796	0
106	228
6	179
89	67
2	101
23	84
7	860
646	2288
172	2241
2	1262
112	492
123	389
10	260
13	48
34	207
6	113
72	9
0	218
1	72
0	37
1159	351
27	351
0	12
0	85
0	85
0	85
0	82
0	0
0	0
0	0
1	3
0	3
0	0
0	0
0	4132
685	5291
9	3027
742	4286
8	4292
0	4149
13	660
0	103
486	436
15	289
0	296
2	159
2	2
0	2
6	2311
1	2350
16	1771
0	828
5	1148
0	96
15	1252
4	23
1	94
10	136
5	710
3	15
8	100
994	27193
0	22397
9	23895
3	6335
0	5105
100	4410
0	3812
65	2231
4	898
6	885
0	0
0	0
0	0
0	0
0	0
0	0
2	4
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
83	8
1	0
291	369
1	369
135	140
0	95
0	140
0	111
805	27
4	472
384	269
0	344
2	35
0	52
0	55
8	54
0	28
0	31
34	2095
2	2076
20	1754
0	2158
67	78
7	78
0	63
1	51
3	88
503	470
0	409
37	390
2	83
0	182
57	183
0	0
0	16
6	16
54	1318
73	1318
0	113
2	87
0	62
51	2244
0	2403
18	2427
3	2225
0	2134
4	2125
5	2113
0	349
0	2757
2320	5500
14	1981
0	2026
16	2188
28	2800
2	86
2	27
0	237
0	197
0	5
35	294
69	286
5	125
2	4
1341	1241
20	628
161	1234
323	100
1	100
73	213
0	7
2	206
0	4
0	4
1	0
0	3
4	1853
86	10453
0	9017
0	3089
0	3842
10	6675
15	1722
28	2120
10	2371
4	4385
0	3668
1	1153
0	2347
1	3437
1	3218
0	1914
0	2895
2	1568
0	1438
0	1437
0	1130
0	241
1	73
3	1985
1	363
0	19
1	3863
3	253
0	5
3	7
1	1
0	1
2032	1047
3	64
8	213
7	989
5	225
6	4037
471	4037
0	520
20	2122
3024	2122
9	364
1	0
447	151
1	143
10	48
131	45
73	10
0	10
0	8
0	8
0	1
1	169
0	66
0	176
0	181
0	92
0	105
0	176
1	52
1	34
10	84
0	12
0	769
10	769
0	353
1	493
1	460
2	263
58	315
37	5
1	69
5	80
4	89
0	138
0	114
0	85
0	69
0	47
1	0
0	0
0	0
0	0
3	308
0	280
0	302
0	285
4	166
0	177
0	181
2	141
0	90
6	49
20	19
15	0
0	408
2	494
4	288
1	278
0	0
0	0
0	0
1	0
183	686
0	686
30	616
20	233
998	528
1	522
81	3624
353	3639
8	118
382	0
0	6
0	6
0	4
2	5
3	1
0	1
14	2618
33	2613
0	1702
1	723
0	272
0	0
4	278
239	55
5	3
7	55
0	0
1	0
6	2
0	0
1	0
2	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
1	0
0	0
0	0
1	0
0	410
0	410
2	427
0	404
0	15
0	203
0	92
0	199
1	182
0	83
0	171
2	68
9	43
4	133
0	2318
1	2146
4	132
1	2219
1	2140
0	16
1	211
2	18
6	5
0	4
0	217
0	213
0	203
22	425
0	114
0	430
0	195
0	133
0	127
0	11
0	128
0	136
0	72
0	29
0	2
0	28
4	2
1	2
1	2
2	11
0	11
0	12
0	9
455	56
0	56
0	0
3	3
0	0
0	0
0	0
9	149
0	151
1	126
3	112
0	15
4	53
0	39
1	36
0	65
0	13
6	414
21	556
0	647
0	436
0	673
0	6
3	11
1929	1261
2	929
13	34
0	895
1	1589
42	1529
1	1423
6	0
1	0
0	5
0	5
0	3
0	3
0	185
0	2
0	4
0	7
0	4
0	185
0	12
7	114
0	118
9	387
27086	3745
798	2739
6	1229
0	89
0	593
3	515
0	590
1	113
1	0
0	4
4	4
0	4
0	1
0	1
0	1
0	2
0	2
0	2
0	2
0	2
4	1
0	0
