UniqueCount	AmbigCount
0	0
0	0
0	1
48	94
0	44
0	259
0	172
1	258
0	204
2	255
0	249
0	246
0	186
0	246
0	166
25	60
6235	0
49	84
4	87
1	23
2	11
0	11
0	11
0	1
0	15
1	15
73	67
40	67
7	36
2	45
4	17
2	38
0	920
0	787
0	721
0	588
7	0
1	43
0	53
1	49
13	52
0	49
3	34
0	19
0	25
0	10
2	4
0	8
0	5
3	1
0	4
0	4
5	1
0	0
0	9
1	10
3	1
0	0
2	0
0	1839
4	1688
0	1399
0	1687
0	1750
1	919
599	0
2	0
7	603
0	598
4	625
0	405
0	434
0	367
0	379
0	331
1	300
1	184
0	76
0	69
2	82
0	22
2	48
27	3
0	32
0	17
3	29
0	29
0	2
2	27
2	3
124	342
1	271
0	125
90	34
14	34
0	368
0	369
0	307
0	336
0	567
0	307
2	250
0	368
0	369
0	307
0	516
0	361
0	457
0	128
0	89
0	222
1	232
1	47
0	85
0	66
0	65
112	245
0	43
1	81
0	38
8	4
1	3
85	10
5	10
19	0
1	599
6	595
0	288
0	174
0	182
8	5
0	8
0	8
1	8
71	930
41	926
1	926
15	928
64	1012
1	868
0	767
188	1021
4	716
13	179
8	107
10	66
684	377
14	14
51	377
1	17
2	20
0	28
0	26
0	16
0	0
0	5
4	53
17	58
1	0
12	76
0	0
802	554
196	2062
54	2014
0	1960
0	1960
2	242
4	5
0	5
24	0
1037	303
380	304
53	0
0	363
0	385
0	265
0	391
0	374
0	21
0	385
0	15
0	246
0	34
0	393
0	17
0	339
7	306
4	316
2	6
1	37
0	4
0	3
15	18
1	4
0	3
0	10
0	6
1	0
3	1828
0	1674
0	1511
33	1449
8	1639
0	1424
0	1424
0	1424
7	128
0	514
0	509
29	1054
9	877
3	848
1	706
0	880
1	954
0	972
0	841
9	194
10	8
5	126
48	177
7	724
10	724
19	653
3	500
3	3
1	301
3	221
2	85
78	2166
0	2059
28	2515
0	351
2	563
2	338
0	2
0	2
5	5
0	5
0	0
2	1
0	0
0	2
3	2
0	0
0	7
3	13
0	7
0	7
2	8
0	9
0	9
4	5
0	0
0	5
37	393
0	75
1	15
2	368
3	63
4	345
0	72
2	97
2	78
2	96
5	78
2	104
0	106
0	84
0	67
0	63
0	63
0	253
0	46
3	105
0	124
0	58
0	93
0	143
0	21
15	59
1936	0
4	148
8	148
53	74
10	74
9	1
5	720
0	263
0	902
1	349
13	684
0	323
96	445
35	368
0	358
0	371
0	342
1	91
1	26
7	4
2	25
5	0
6	10
3	12
0	12
0	8
1	398
0	293
0	211
0	358
0	62
1	12
0	150
5	24
0	0
0	1
0	1
12	1
0	1
0	1
0	1
1	0
0	256
0	249
3	266
0	239
0	103
0	252
