UniqueCount	AmbigCount
0	1
0	1
0	4
151	130
0	71
0	433
0	305
0	428
2	368
0	432
0	421
0	416
1	332
0	422
0	312
14	126
10466	0
117	116
16	123
3	49
2	7
3	7
0	7
0	0
0	30
8	30
140	284
201	284
23	102
11	77
12	28
6	60
0	862
0	817
0	712
0	667
9	0
2	127
0	147
1	147
13	133
0	133
2	95
1	52
0	44
2	24
1	15
0	9
0	3
9	0
0	7
0	7
5	3
0	0
0	11
0	13
1	3
0	1
7	0
1	2688
1	2410
6	1953
0	2410
0	2465
11	949
1296	0
3	0
24	1257
0	1264
41	1347
3	794
12	878
3	682
1	720
0	669
3	515
1	245
1	194
1	180
10	224
0	27
4	83
64	3
0	52
1	40
10	50
0	50
1	3
0	50
10	12
243	780
3	662
0	183
272	109
11	109
0	822
0	822
0	648
0	502
2	1030
0	650
12	515
0	820
1	679
0	589
0	895
0	808
0	715
1	276
0	231
1	342
13	219
0	110
0	153
1	118
0	121
169	313
2	77
3	63
0	57
5	3
0	8
192	38
3	38
22	0
3	696
13	666
0	341
0	116
0	153
3	5
0	8
0	5
3	8
87	1403
80	1398
1	1399
15	1398
187	2232
20	1772
2	1383
371	2201
9	1560
99	519
16	224
14	103
1474	1078
47	19
114	1075
0	12
1	12
0	16
0	14
3	7
0	0
5	10
6	99
21	109
0	0
8	121
0	1
1652	918
922	3663
320	3192
0	3510
0	3509
7	315
4	0
0	0
12	0
1937	204
779	207
126	0
4	601
0	686
0	501
0	684
1	656
1	70
2	635
1	32
2	436
0	71
1	672
1	25
0	543
4	466
1	482
8	33
3	86
0	13
0	4
16	24
13	11
0	8
0	13
0	10
3	2
11	4312
0	3804
0	3484
85	3576
24	3930
0	3300
0	3300
0	3300
21	280
3	1609
12	1584
90	2850
11	2444
8	2408
0	2005
0	2572
1	2594
0	2669
0	2219
30	419
18	19
18	294
239	605
134	1812
12	1812
10	1531
11	1019
4	1
5	554
30	182
5	277
128	5443
0	5178
244	6469
9	1162
1	1636
4	635
1	1
0	1
1	11
0	12
0	3
1	2
0	4
2	9
4	9
0	0
0	10
4	19
0	12
0	17
1	14
0	11
3	13
2	7
0	1
0	2
173	929
5	142
2	27
2	858
2	91
18	812
0	133
1	210
0	152
6	204
9	156
5	169
0	221
0	191
0	109
2	91
4	117
3	526
1	65
7	138
0	150
0	65
0	110
0	163
0	41
31	77
3970	0
8	542
37	545
145	149
53	154
12	11
8	1822
0	265
58	2422
5	562
26	1715
7	489
191	957
146	806
0	774
3	820
0	718
12	145
0	15
1	15
2	19
3	0
8	11
3	11
0	11
0	10
0	1055
1	880
2	444
0	851
2	86
2	69
2	234
16	157
11	0
0	1
0	1
11	1
0	1
0	1
7	0
1	0
0	403
1	391
11	431
0	390
0	125
1	420
0	56
0	29
0	0
0	1
0	1
0	1
58	4
0	4
4	0
5	380
2	430
74	446
0	357
1	0
0	336
32	97
0	97
3	96
3	12
0	10
31	37
4	31
0	25
0	1
141	517
2	517
95	951
108	958
13	561
0	396
0	538
0	680
0	575
0	349
0	583
0	586
0	253
0	256
0	263
0	233
0	592
0	286
0	5
0	5
0	3
1	3
0	2
2	0
1896	48
23	47
1059	716
3	230
4	222
16	52
2	238
0	248
0	21
0	583
0	602
6	534
3	533
0	580
5	582
0	573
0	566
0	57
8	94
640	2
1	1
5	1
4	562
3	503
3	476
0	324
15	7
0	34
0	36
2	153
1	148
2	139
0	6
5	1
0	37
0	15
0	138
0	33
0	139
0	10
0	91
0	136
0	9
0	5
0	81
0	14
5	9
1	9
0	0
0	136
0	138
2	80
1	80
0	5
0	116
0	10
0	76
1	95
0	89
0	86
35	177
0	1
0	107
1	65
0	126
0	8
13	2267
12368	9555
12	9249
17	5138
40	2645
0	1968
0	1955
92	9
2759	3929
55	3924
41	2255
4	0
132	0
0	2247
1	2031
0	2029
7	2029
1	1951
4	1950
0	2257
0	2257
0	1252
4	34
0	1
20	12
0	6
0	2
0	7
4	5
0	0
0	0
0	0
0	5
0	5
0	3
0	0
0	5
0	0
0	3
0	3
1	4
3	10
1	12
0	12
0	12
0	13
0	12
0	8
0	3
0	6
0	5
0	3
0	8
0	6
1	194
1	193
0	203
1	197
0	201
0	186
0	178
1	187
0	187
0	175
0	0
4339	62
3	3
0	1
0	3
0	0
108	876
36	338
97	317
0	259
1	314
1	2216
56	2107
0	634
5	239
0	553
1	265
1252	0
106	341
8	274
105	82
8	148
28	120
2	1204
987	3007
191	2921
4	1546
140	635
77	477
10	334
14	61
44	220
3	127
76	29
1	296
0	88
0	46
1785	393
37	393
2	22
0	133
0	132
0	133
1	127
0	0
1	0
0	0
5	9
0	6
0	1
0	1
1	4950
657	5987
12	3311
781	5106
3	5115
0	4955
18	582
0	137
686	588
28	416
1	405
3	197
1	12
0	12
12	3375
5	3453
20	2554
0	1261
14	1627
0	137
13	1834
8	45
2	162
10	208
9	1096
14	17
22	178
1277	36903
1	30658
23	32714
4	8534
2	6913
117	6354
1	4893
84	3010
6	1224
5	1209
0	0
0	0
0	0
0	0
0	0
0	0
2	17
2	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
135	9
1	0
391	574
3	574
197	215
0	150
0	215
0	182
921	25
7	698
591	367
0	516
8	59
0	87
0	89
5	88
0	57
0	59
52	3127
1	3110
19	2601
0	3235
91	120
17	123
1	87
0	75
8	130
587	649
0	567
55	517
1	112
0	231
76	237
0	1
0	16
19	15
60	1971
91	1971
2	189
2	152
0	133
92	3273
0	3546
39	3653
1	3236
0	3235
18	3202
7	3186
0	495
1	3737
3572	7215
23	2600
0	2563
23	2955
44	3604
1	92
1	35
1	261
4	229
0	4
31	319
86	339
4	161
10	4
2006	1627
24	759
242	1618
389	183
2	183
88	323
0	6
5	317
0	8
0	8
0	0
0	7
10	2317
166	13767
0	11792
0	3942
0	5047
9	8909
24	2382
33	2959
9	3078
1	5568
0	4732
3	1585
2	3041
0	4430
0	4128
0	2523
1	3815
1	2068
0	1840
0	1853
0	1396
0	318
4	132
1	2827
5	555
2	24
1	5089
1	336
0	10
2	17
1	9
1	9
3149	1475
4	110
10	340
8	1369
9	353
5	4977
602	4977
0	558
25	3103
4353	3103
10	494
1	0
678	194
8	175
14	46
159	38
101	19
1	19
1	10
0	11
0	3
0	256
0	132
0	269
1	258
1	122
1	161
0	267
0	73
2	38
8	120
1	11
0	1014
13	1014
0	420
0	560
4	633
4	393
61	438
60	4
4	94
7	125
10	129
6	232
0	187
0	108
0	74
0	61
6	2
0	2
0	2
0	1
3	516
0	470
0	504
2	471
0	245
0	262
0	269
3	189
5	137
8	62
19	18
18	0
0	592
1	674
11	361
0	364
0	0
0	0
0	0
0	0
247	1032
0	1031
43	928
13	319
1356	770
0	763
108	5043
420	5058
9	148
536	0
0	12
0	12
0	6
0	11
7	2
0	1
34	3971
41	3958
0	2622
6	1086
0	401
0	0
3	389
313	60
4	3
3	59
1	0
1	0
3	12
0	0
1	0
1	4
0	0
1	2
0	3
0	3
0	0
0	1
0	1
0	0
0	0
1	3
0	2
0	0
0	0
0	3
0	0
0	2
0	3
0	1
0	1
1	0
0	0
0	1
0	1
0	1
0	0
1	3
0	1
0	0
0	0
0	0
0	0
5	0
0	532
0	532
3	535
0	514
1	15
0	246
0	105
0	262
0	240
0	96
0	200
3	80
4	56
7	223
1	3148
4	2902
4	183
0	3001
5	2894
0	22
1	256
0	22
8	10
0	8
1	320
7	312
0	295
46	622
0	148
0	621
4	283
0	145
1	134
0	17
2	138
0	145
0	88
0	41
0	0
0	40
6	3
0	2
0	3
8	19
0	20
0	21
0	13
578	81
0	81
0	0
7	5
0	0
1	0
0	0
6	172
0	167
7	166
0	137
0	10
7	59
0	49
0	35
0	64
0	15
7	566
23	795
0	929
2	603
1	967
1	12
2	6
3042	1719
0	1306
12	44
0	1246
0	2253
54	2168
1	2014
12	1
5	0
0	10
0	10
0	5
0	1
0	254
0	1
0	10
0	16
0	10
2	254
2	24
9	160
0	142
12	467
38707	5076
1293	3615
14	1792
0	123
0	803
7	671
0	798
2	166
4	0
0	8
4	9
1	6
0	0
0	3
0	2
