UniqueCount	AmbigCount
0	0
0	0
0	2
107	135
0	53
0	371
0	233
0	371
0	292
0	366
0	358
0	353
0	252
0	356
0	245
22	135
9078	0
75	132
16	137
4	55
1	5
0	5
0	5
0	0
0	18
1	18
104	118
100	118
5	45
5	93
21	46
3	86
0	876
0	827
0	679
0	630
2	0
0	68
0	78
1	79
9	72
0	67
3	60
0	35
0	30
0	16
0	7
0	9
0	4
2	1
0	4
0	4
1	4
0	0
0	4
0	5
2	1
0	1
1	0
2	2534
4	2347
3	1887
0	2346
0	2394
7	1089
1004	0
1	0
18	920
0	927
18	987
4	536
5	640
0	433
0	475
0	449
0	356
0	175
2	157
0	168
21	189
0	27
0	87
28	4
2	63
0	31
10	56
0	56
0	2
0	57
5	9
190	585
2	443
1	218
202	80
11	80
0	945
0	942
0	797
0	628
1	1233
0	800
6	644
0	945
4	858
0	761
0	1082
0	930
3	901
1	370
0	304
0	429
3	354
0	146
0	184
0	143
0	143
171	374
2	73
1	97
0	50
7	0
0	5
108	12
7	12
24	0
3	720
22	698
0	324
1	158
0	192
3	2
0	6
0	6
2	6
65	1252
66	1246
2	1243
11	1245
122	1827
5	1476
3	1266
260	1814
1	1240
30	415
10	188
11	72
918	791
47	15
53	791
0	12
1	12
0	16
0	15
2	3
3	0
2	5
7	76
15	81
0	0
8	112
0	0
1516	851
855	3405
226	3235
0	3264
0	3264
4	329
9	2
0	2
19	0
1352	278
579	281
69	0
4	646
0	708
0	473
0	706
2	676
0	67
1	690
0	27
4	451
0	75
0	702
0	33
1	609
7	512
7	542
10	16
3	54
0	6
2	3
11	7
5	6
0	4
0	3
0	3
0	1
12	3098
0	2713
0	2462
53	2556
22	2777
0	2494
0	2494
0	2494
20	294
2	1098
0	1077
60	1894
8	1562
1	1540
1	1155
0	1609
9	1745
0	1801
0	1449
22	310
10	2
18	326
171	489
72	1401
13	1401
16	1206
5	905
8	6
7	498
9	242
0	194
141	4301
0	4040
149	5098
5	1025
1	1421
6	625
1	1
0	1
3	3
0	3
0	0
1	1
0	0
1	2
1	2
0	0
0	15
4	31
0	22
0	27
1	24
0	19
2	20
0	7
0	3
0	0
78	747
5	154
3	23
5	691
1	119
8	633
0	135
2	172
0	151
1	172
0	154
0	123
3	186
0	162
1	129
0	115
1	74
0	410
0	59
1	115
0	135
0	57
0	99
0	142
0	29
21	60
3429	0
8	486
20	490
76	148
32	153
6	7
7	1282
0	352
13	1786
0	639
18	1253
2	564
150	823
89	694
0	651
0	703
0	621
4	118
0	12
3	9
1	18
2	0
4	16
3	16
0	16
0	14
2	917
0	757
2	500
0	779
0	113
0	64
2	201
8	86
2	0
0	0
0	0
3	0
0	0
0	0
2	0
