UniqueCount	AmbigCount
0	2
0	2
1	6
76	69
0	29
0	195
0	124
0	193
0	153
0	190
0	187
0	181
0	132
0	182
1	132
13	65
6854	0
59	82
5	87
3	28
1	7
0	7
0	7
0	4
0	12
1	12
60	101
107	101
10	40
6	49
7	22
4	40
0	887
0	823
0	733
0	669
16	0
0	48
0	63
0	63
6	47
0	47
4	39
1	30
0	28
1	16
0	7
0	5
0	1
2	0
0	2
0	2
1	1
0	0
0	7
0	7
2	0
0	0
4	0
3	1992
1	1778
5	1457
0	1778
0	1881
11	802
883	0
3	0
9	647
0	655
23	694
6	382
3	462
0	298
0	343
0	328
2	253
0	141
2	113
0	123
4	142
0	32
0	67
24	6
0	20
0	10
8	21
0	21
0	1
2	19
4	2
128	407
0	333
0	115
131	71
5	71
0	667
0	663
0	516
0	431
0	837
0	519
10	406
0	666
0	552
0	506
0	728
0	655
1	619
3	244
0	208
0	300
5	235
0	109
0	155
4	144
0	143
142	263
0	71
1	59
0	50
4	3
0	8
93	11
4	11
22	0
0	534
12	521
0	260
1	115
0	136
3	6
0	6
0	6
1	6
40	924
38	915
0	915
10	921
87	1261
5	1000
1	825
223	1268
3	902
25	306
6	120
6	53
910	779
23	7
46	779
0	10
5	10
0	13
0	12
0	3
1	0
1	4
7	73
17	77
0	0
11	79
0	0
785	516
573	2361
143	2193
0	2262
0	2262
1	244
2	2
0	2
8	0
1222	260
499	261
69	0
6	449
0	482
0	311
0	481
3	450
0	36
1	468
1	25
1	287
0	52
0	478
0	29
0	427
2	373
2	361
7	17
1	61
0	8
0	4
4	12
3	8
0	6
0	6
0	6
0	0
11	2045
0	1796
0	1651
34	1607
6	1860
0	1584
0	1584
0	1584
16	230
3	1015
7	999
41	1174
12	930
1	914
0	689
0	960
6	1048
0	1080
0	875
7	209
13	4
7	265
128	449
54	906
19	906
4	782
9	580
1	1
3	304
4	124
2	144
111	4090
1	3844
120	4740
4	997
1	1264
2	504
0	4
0	4
1	5
0	5
0	0
0	0
0	0
0	1
0	1
1	0
0	15
6	26
0	19
1	20
0	21
0	17
4	25
2	11
0	7
0	5
61	555
1	110
2	25
3	498
0	75
5	457
0	94
0	122
0	101
1	120
4	101
0	95
0	131
2	116
1	85
0	76
0	59
0	296
0	46
1	78
0	92
0	44
0	106
0	129
0	42
27	52
2370	0
2	293
18	295
57	84
19	86
10	4
5	1109
0	287
26	1646
1	618
22	1194
1	539
110	759
90	589
0	557
2	604
0	530
2	102
1	13
0	6
3	13
1	0
4	6
3	7
0	7
0	6
0	625
0	499
0	287
0	512
0	43
0	59
1	151
7	61
4	0
0	0
0	0
5	0
0	0
0	0
5	0
2	0
0	314
1	304
2	342
0	295
0	92
4	326
7	47
0	29
0	0
0	2
0	1
0	1
30	1
0	1
10	0
2	228
0	259
67	273
0	225
0	1
0	212
11	88
0	88
0	87
4	12
0	5
27	22
3	19
0	13
0	0
141	194
2	194
51	694
48	696
14	448
0	356
0	405
0	412
0	350
0	236
0	357
0	355
0	182
0	180
0	166
0	158
0	341
0	182
2	9
0	9
0	1
1	1
1	1
2	0
1067	27
4	27
610	406
1	141
2	125
7	38
0	125
2	118
0	11
0	295
0	308
3	281
0	246
0	291
1	292
1	286
0	283
1	21
3	68
482	1
0	1
5	1
1	345
4	307
2	298
0	190
6	5
0	19
0	19
2	97
0	104
4	93
0	4
1	2
0	22
0	14
0	95
0	15
0	88
0	16
2	69
0	97
0	12
0	11
0	57
0	12
3	13
1	6
0	1
1	98
1	91
0	57
5	49
1	11
1	77
2	9
0	51
4	66
0	64
0	58
26	96
0	1
0	60
0	41
0	72
0	10
4	2065
7602	5284
3	5136
4	3658
29	2276
