	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000186092|OR4F5	0.045993294294978	-0.406731306984447	5.26775818525574	-0.0772114612479504	0.938455324109663	NA
ENSG00000284733|OR4F29	2.47340779847797	0.453718874736109	1.1795712420924	0.384647284153241	0.700498756719576	NA
ENSG00000187634|SAMD11	366.899683147679	-0.248662297509443	0.212685232499361	-1.16915638470664	0.242340630045829	0.521788546212707
ENSG00000188976|NOC2L	6892.40469276094	-0.271049598158299	0.175071190566098	-1.54822502367095	0.121568128633361	0.358885471592924
ENSG00000187961|KLHL17	177.994949455803	0.0621076822983302	0.181054215055493	0.343033617191924	0.731573169980199	0.88442405417143
ENSG00000187583|PLEKHN1	14.6698813010925	-1.37834540844565	0.55042734472017	-2.50413687050083	0.012275053799957	0.0983852029104429
ENSG00000187642|PERM1	24.9879478724247	-1.55401064763534	0.402933870898286	-3.85673868560835	0.000114909890008421	0.00481777055904073
ENSG00000188290|HES4	314.579408730954	-0.0991794519416846	0.173545777689124	-0.571488706105814	0.567668413875058	0.789065022906385
ENSG00000187608|ISG15	80.2357001990731	0.0845919235386205	0.290503073494006	0.291191148242244	0.770905132072773	0.904615789872911
ENSG00000188157|AGRN	880.23527198852	-0.349145949813963	0.263468260677222	-1.32519169070504	0.185107580636583	0.452462091484395
ENSG00000237330|RNF223	9.12269719743193	-0.746762383357601	0.559221237256408	-1.33536127315423	0.181758133304445	0.448194569528436
ENSG00000131591|C1orf159	110.230884260377	-0.256409504822687	0.200289202147309	-1.28019634645158	0.200476090548133	0.471635503743135
ENSG00000162571|TTLL10	7.26975793262994	-2.21956915917417	0.711498229641048	-3.11957088114463	0.00181114679357903	0.0291645754845075
ENSG00000186891|TNFRSF18	10.8468510657258	-0.988654739195414	0.666923911604781	-1.48241009505338	0.138231209491754	0.385762638088973
ENSG00000186827|TNFRSF4	2.65711022542337	0.136995958769403	1.22551237911239	0.111786678865395	0.91099255004157	0.966024627878653
ENSG00000078808|SDF4	1954.26350571026	-0.284238112536416	0.206826556187967	-1.37428247984797	0.169354003301149	0.431805402830417
ENSG00000176022|B3GALT6	807.575149930686	0.138898034055654	0.105615724618307	1.31512646017085	0.188467405182243	0.456740750391367
ENSG00000184163|C1QTNF12	2.12993335812722	-1.23804815437024	1.34359077397412	-0.921447347177216	0.356816918846468	NA
ENSG00000160087|UBE2J2	942.508394021812	-0.311726383561797	0.127559863767469	-2.44376541613472	0.0145348739471941	0.108546085288676
ENSG00000162572|SCNN1D	46.5983617562268	-0.805311518289162	0.309201064646149	-2.60449141470701	0.0092010726106456	0.0822944758580363
ENSG00000131584|ACAP3	569.639580347467	0.0700639849194402	0.145468434526588	0.481643905411207	0.630058930926397	0.826183004647699
ENSG00000169972|PUSL1	216.231555105956	0.309550079194594	0.137338252058486	2.25392470455188	0.0242009052176169	0.14571626835515
ENSG00000127054|INTS11	911.140701947395	0.247138434381006	0.18938813673422	1.30493091406158	0.191916373464422	0.460726202242362
ENSG00000224051|CPTP	114.83325023337	-0.0273271392988415	0.256498510833548	-0.106539173307619	0.915154576450937	0.967506102222064
ENSG00000169962|TAS1R3	21.4440091909016	-0.569252756139599	0.387931703348347	-1.46740457463574	0.142266030787642	0.391887838558682
ENSG00000107404|DVL1	614.124260225176	-0.102408796248184	0.222382012294136	-0.460508452062804	0.645151306175021	0.835146156538745
ENSG00000162576|MXRA8	16.4790813770062	-1.13155657080661	0.46843217172345	-2.41562522625933	0.0157082200027261	0.113745741760448
ENSG00000175756|AURKAIP1	1122.41637628036	-0.359737494582876	0.17912439218593	-2.00831104124262	0.0446102493258891	0.204909086781362
ENSG00000221978|CCNL2	1735.95784937169	0.0769447305382579	0.0915128643851642	0.84080780396523	0.400455614518903	0.671587114164571
ENSG00000242485|MRPL20	1651.38443076828	0.178552390000213	0.0686546217859006	2.60073372127849	0.00930246282214462	0.0829227350005235
ENSG00000235098|ANKRD65	21.9139748959988	-1.22985570196112	0.457484451119141	-2.68830055087673	0.00718167242351162	0.0712104502130196
ENSG00000205116|TMEM88B	1.79465246647543	-0.048932284905741	1.40943815029326	-0.034717582247621	0.972304940772307	NA
