UniqueCount	AmbigCount
0	0
0	0
1	2
54	58
1	19
0	188
0	130
0	187
0	148
0	186
0	183
0	183
0	139
0	185
0	137
10	46
6380	0
37	56
2	56
2	13
4	9
2	9
0	9
1	0
0	28
6	28
113	43
71	43
14	20
3	46
1	17
6	41
0	948
0	864
0	676
0	592
12	0
0	33
0	52
0	50
23	40
0	41
3	24
0	14
0	20
1	13
0	3
0	11
0	3
1	1
0	7
0	7
3	5
0	0
0	10
0	10
1	0
0	0
2	0
3	1710
6	1522
0	1259
0	1522
0	1627
5	831
613	0
0	0
5	631
0	616
13	674
1	428
0	520
0	397
0	438
0	407
1	347
0	213
0	109
0	98
3	145
0	29
1	59
15	1
1	27
0	18
8	24
1	24
0	3
0	24
3	4
94	250
0	204
0	80
59	40
9	40
0	380
0	377
0	324
0	247
0	520
0	323
4	243
0	379
2	349
0	312
0	477
0	375
1	382
0	111
0	112
0	201
2	153
0	49
0	69
0	56
0	55
118	178
0	31
0	32
0	23
5	4
0	0
111	3
3	3
30	0
1	440
13	427
0	214
0	97
0	113
10	6
0	17
0	17
1	17
85	895
37	893
2	892
28	889
69	775
0	658
0	546
136	774
1	569
18	152
8	86
4	38
581	351
13	8
64	351
0	18
5	18
0	26
0	25
1	11
0	0
1	1
3	78
16	79
0	0
24	67
0	0
497	633
391	2204
53	2133
0	2086
0	2086
2	189
7	4
0	4
16	0
768	223
374	230
42	0
6	367
0	398
0	253
0	399
1	378
0	22
3	391
1	22
0	230
0	37
0	400
0	19
0	345
4	307
1	323
10	4
4	43
0	3
0	1
22	12
2	3
0	1
0	6
0	6
0	1
6	2027
0	1829
0	1684
39	1580
8	1824
0	1593
0	1593
0	1593
11	117
0	481
0	481
22	1111
7	934
2	921
1	726
0	947
1	1015
0	1041
0	853
14	164
7	2
5	119
73	163
21	695
6	695
9	616
6	464
1	1
0	304
1	206
3	78
108	2385
2	2346
89	2922
5	403
1	704
6	394
1	0
0	0
1	11
0	11
0	3
0	1
1	3
0	3
2	3
0	0
0	2
4	10
0	4
0	6
2	4
0	7
3	10
1	1
0	1
0	0
41	351
3	81
4	12
0	324
2	63
5	304
0	77
1	86
1	78
3	86
11	83
2	62
0	96
0	84
0	74
5	62
0	38
0	195
2	43
2	84
0	97
0	53
0	53
0	94
0	9
10	48
1647	0
2	232
7	233
71	88
15	89
6	3
9	633
0	167
0	836
2	288
6	636
0	269
106	376
51	385
0	351
3	391
0	348
0	95
1	6
1	2
0	6
2	0
12	18
6	22
0	22
0	18
0	285
0	203
0	134
0	245
0	40
0	10
0	105
4	24
4	0
0	1
0	1
17	1
0	1
0	1
5	1
1	0
0	313
1	311
6	330
0	306
0	113
0	326
