UniqueCount	AmbigCount
0	0
0	0
1	2
101	110
0	46
0	395
0	275
0	391
0	321
0	391
0	383
0	371
0	294
0	378
2	295
10	144
5081	0
94	92
15	97
2	39
2	8
2	8
0	8
0	1
0	12
2	12
68	117
90	117
9	52
7	69
9	23
4	62
0	598
0	538
0	526
0	466
6	0
1	87
0	97
0	98
16	94
0	88
8	71
0	43
0	43
1	22
0	16
0	6
0	4
1	2
0	6
0	6
2	4
0	0
0	5
1	5
3	0
0	0
3	0
2	1658
1	1493
3	1206
0	1493
0	1560
7	800
793	0
4	0
14	884
0	880
11	927
3	537
1	565
0	445
0	442
0	385
4	350
0	211
1	92
0	86
13	107
0	11
1	53
15	1
0	35
0	21
8	35
0	35
0	3
0	32
6	7
119	476
2	410
3	138
160	101
5	101
0	616
0	617
0	503
0	388
2	749
0	505
3	381
0	615
0	544
0	466
0	653
0	607
0	552
1	230
0	192
0	306
4	183
0	95
0	138
0	102
0	105
117	233
0	66
1	58
0	46
8	1
0	3
90	16
2	16
20	0
0	582
20	579
0	266
1	125
0	136
1	12
0	18
0	17
0	18
49	758
32	752
1	751
8	749
88	1370
5	1110
1	947
251	1371
5	951
67	324
12	166
10	113
926	689
33	17
79	687
0	6
3	6
0	9
0	8
0	3
1	0
0	7
5	51
10	58
0	0
15	93
0	0
1068	548
358	2161
177	2019
0	2101
0	2101
4	208
6	0
0	0
4	0
1267	194
486	198
75	0
2	353
0	377
0	276
0	381
0	368
0	35
0	373
1	19
1	252
0	35
0	377
0	21
0	328
2	293
0	290
11	19
4	40
0	5
0	2
8	11
3	6
0	5
0	8
0	6
3	0
15	1768
0	1592
0	1461
28	1448
15	1606
0	1358
0	1358
0	1360
8	165
2	870
0	856
43	1064
16	861
1	833
0	689
0	873
2	958
0	971
0	840
13	184
10	5
12	204
109	360
50	969
7	969
13	845
9	565
2	4
4	283
9	136
1	115
54	3372
2	3166
88	3797
2	844
1	904
1	354
0	0
0	0
0	7
0	7
0	1
3	2
1	1
1	6
2	6
0	0
0	6
3	12
0	8
0	8
1	9
0	9
0	11
0	3
0	2
0	3
58	514
2	87
2	13
2	482
3	65
9	462
0	86
2	128
0	98
2	128
1	100
1	128
0	144
0	117
0	72
2	65
0	78
0	340
2	48
3	77
0	92
0	38
0	81
0	105
2	30
29	38
3567	0
2	214
6	215
59	54
16	55
13	4
3	1112
0	182
5	1584
1	528
1	1182
2	486
112	738
63	505
0	482
2	508
0	454
4	81
0	12
3	9
1	7
3	0
5	13
0	17
0	17
0	11
0	673
0	553
0	384
0	585
0	78
2	52
1	189
8	63
4	0
0	4
0	4
1	4
0	4
0	4
1	4
2	0
0	211
1	209
3	233
0	203
0	66
