UniqueCount	AmbigCount
0	1
0	1
1	6
104	61
0	26
0	279
1	216
0	277
1	240
0	276
0	263
0	263
0	216
0	266
0	221
16	96
9535	0
113	88
14	94
0	36
1	14
4	14
0	14
0	3
0	23
4	23
108	209
176	209
16	83
13	75
12	34
2	66
0	1078
0	1011
0	962
0	895
7	0
0	82
0	87
0	91
21	80
0	74
8	72
1	35
0	27
2	13
1	14
0	4
0	3
4	0
0	10
0	10
4	4
0	0
0	5
0	5
0	0
0	0
0	0
0	2190
1	1933
0	1535
0	1933
0	2004
3	841
1042	0
5	0
17	963
0	961
31	1018
9	602
2	648
0	476
0	525
0	486
1	355
1	182
1	149
0	146
6	167
0	27
3	65
54	5
1	28
0	23
6	24
1	24
1	3
1	22
5	5
175	554
1	466
2	139
222	87
5	87
0	584
0	584
0	470
0	372
0	747
0	470
6	354
0	582
0	494
0	424
0	660
0	575
0	507
0	189
0	174
1	288
5	163
0	57
0	100
0	82
0	82
134	273
0	66
2	51
0	49
12	7
0	3
97	30
5	30
36	0
1	722
19	712
0	355
0	146
0	166
3	10
0	16
0	14
0	16
116	1351
57	1341
1	1340
16	1348
153	1635
1	1277
2	1038
394	1630
4	1143
116	390
10	153
13	86
1296	1012
30	18
122	1011
0	11
3	11
0	11
0	12
4	4
2	0
0	6
5	71
18	77
0	1
16	113
0	1
1226	736
661	2851
125	2434
0	2737
0	2737
3	242
9	4
0	4
19	0
1893	196
671	197
109	0
2	330
0	361
0	257
0	363
1	342
1	29
3	345
0	14
2	220
0	28
0	358
1	11
0	293
4	258
1	246
11	23
0	50
0	11
0	2
12	10
4	11
0	11
0	7
0	7
4	3
8	2530
0	2311
1	2114
40	2058
7	2348
0	1922
0	1922
0	1922
4	195
0	1229
5	1208
50	1531
11	1283
2	1251
0	1052
0	1326
4	1394
0	1424
0	1232
12	195
8	8
13	235
141	465
74	1092
8	1092
5	943
16	625
2	9
3	320
3	77
3	202
105	4587
1	4427
198	5461
7	838
0	1294
2	479
0	4
1	4
1	19
0	19
0	2
3	8
0	0
0	5
2	5
0	0
0	14
3	24
0	16
1	16
3	19
0	14
3	19
2	9
0	6
0	5
110	610
5	101
9	26
6	560
0	73
5	514
0	94
1	150
2	112
1	149
2	118
2	145
1	160
0	131
3	78
0	71
0	84
1	339
1	78
10	121
0	148
0	48
0	98
0	129
0	30
52	52
3419	0
2	263
12	267
73	75
32	79
8	4
7	1465
0	212
35	1879
6	416
24	1277
4	343
218	741
114	607
0	576
2	620
0	533
2	104
0	10
2	13
1	14
1	0
5	14
6	14
0	14
0	14
0	627
0	514
1	242
0	494
2	24
0	40
1	160
13	76
3	0
0	2
0	2
7	2
0	2
0	2
3	2
1	0
0	279
1	270
16	298
0	266
0	71
3	282
0	31
0	24
0	2
0	2
0	1
0	1
41	5
0	5
4	0
1	312
0	343
85	356
0	305
1	0
0	284
26	125
1	125
0	124
3	10
0	3
48	25
5	19
1	18
0	2
148	423
0	423
64	559
53	560
10	333
0	252
1	309
0	435
0	385
0	210
0	396
0	388
0	167
0	159
0	162
0	139
0	387
0	164
1	6
0	6
0	3
0	2
0	3
2	0
1391	25
4	25
725	446
3	96
9	107
2	32
0	159
1	175
0	9
0	377
0	395
1	372
0	344
0	374
1	374
0	370
0	369
0	42
6	81
404	3
1	9
6	9
7	349
3	324
3	297
0	225
17	12
0	26
0	26
1	148
0	145
5	141
0	7
0	6
0	23
0	13
0	133
0	21
0	134
0	10
0	87
0	136
0	6
0	8
0	70
0	9
9	7
1	4
0	0
0	135
1	141
0	69
2	72
0	8
2	122
2	8
0	72
2	93
2	100
0	107
26	100
0	0
0	55
0	41
0	77
0	3
12	1860
11560	8864
14	8555
1	4640
31	2343
0	1576
1	1572
69	4
2116	2544
33	2542
21	1592
2	0
153	0
0	1859
3	1693
6	1690
4	1690
0	1605
1	1605
0	1862
3	1862
0	1038
2	31
0	0
23	14
0	7
0	2
0	15
8	11
0	0
0	0
0	0
0	5
0	5
0	3
0	0
0	6
0	0
0	2
0	3
0	3
5	16
0	21
0	21
0	21
2	22
0	17
0	15
0	4
0	9
0	6
0	5
0	13
2	10
1	159
0	159
3	171
3	161
0	166
0	156
0	149
3	151
0	151
3	142
0	0
3044	42
4	6
0	3
0	5
0	0
42	383
10	147
25	138
1	105
0	147
0	1101
48	1074
0	279
3	134
0	245
5	110
681	0
77	152
2	124
56	39
1	69
15	60
3	823
621	2112
115	2041
1	1078
68	500
71	397
5	293
9	57
42	194
5	102
44	16
0	187
0	52
0	32
1483	337
42	337
2	10
0	59
0	54
0	59
2	47
3	0
0	0
0	0
1	3
0	2
0	0
0	0
0	4078
643	5190
9	3015
699	4247
9	4247
6	4119
16	663
0	86
384	348
23	228
1	240
0	127
1	3
0	3
7	2803
4	2843
9	2205
0	992
7	1446
0	111
19	1376
10	45
2	139
6	140
10	774
8	19
8	104
1174	32710
0	26853
10	28660
2	7847
2	6339
87	5208
3	4799
88	2678
8	1152
8	1116
0	0
1	1
0	1
0	1
0	1
1	0
1	11
4	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
128	8
0	0
195	283
3	283
103	103
0	72
1	103
1	86
688	30
4	524
551	280
0	390
1	38
0	87
0	90
8	87
0	44
0	47
42	3098
0	3091
42	2612
0	3234
83	77
10	77
2	61
0	49
5	91
427	391
1	332
47	321
3	67
0	118
40	123
0	1
0	27
22	27
78	1770
84	1770
1	162
3	140
1	90
66	2096
0	2527
37	2633
4	2070
1	2311
12	2302
2	2294
0	364
2	3004
3253	5859
7	2137
0	2073
24	2406
49	2877
1	78
1	27
3	200
0	148
0	8
25	236
47	209
4	88
5	8
1433	1158
21	608
181	1158
327	122
3	122
83	284
1	5
12	279
0	5
0	5
0	0
0	3
5	1431
102	8940
0	7667
0	2493
0	3156
8	5753
17	1427
11	1739
10	1917
0	3603
0	3040
1	1057
0	1840
2	2790
0	2593
0	1565
1	2427
0	1324
0	1228
0	1235
0	938
1	198
4	80
0	1824
1	346
2	20
0	3181
0	228
0	1
0	12
4	4
0	4
3169	1402
4	103
12	268
8	1308
20	385
6	3598
420	3598
0	406
16	2112
2994	2112
7	340
1	0
485	142
8	128
3	46
108	45
27	6
0	6
5	7
1	7
0	1
0	130
1	60
0	135
0	134
0	70
1	86
2	133
0	40
0	26
5	77
0	13
0	920
6	920
0	403
0	558
1	565
2	340
56	385
26	4
0	77
5	110
4	115
2	201
0	167
0	93
0	67
1	54
7	8
0	8
0	7
1	5
4	373
0	329
0	362
0	334
0	160
0	175
0	174
2	134
1	93
3	46
17	14
16	0
0	252
1	295
10	150
3	150
0	0
0	0
0	0
1	0
216	766
0	764
49	689
18	265
1168	642
0	632
88	4266
406	4283
6	131
367	0
0	9
0	9
0	6
1	6
14	3
0	0
16	2628
27	2625
0	1775
0	774
0	275
0	1
2	254
313	61
8	6
4	58
1	0
3	0
2	2
0	0
0	0
1	1
0	0
1	0
1	1
0	1
2	2
0	1
0	1
0	5
0	5
1	0
0	0
0	2
0	2
0	0
0	2
0	0
0	0
1	3
0	3
1	2
0	5
0	1
0	1
0	1
0	2
0	0
2	1
4	2
0	2
0	2
0	2
6	0
1	468
0	467
4	469
0	459
2	18
1	236
1	93
0	186
0	174
0	83
0	146
0	46
10	29
8	131
0	1940
2	1796
2	104
2	1839
0	1794
0	12
1	133
2	11
11	2
0	3
0	260
2	257
0	243
37	488
0	141
0	489
2	242
0	96
1	94
0	7
1	91
0	95
0	53
0	55
0	2
0	53
4	7
0	2
0	3
5	28
0	26
0	27
0	17
586	84
0	84
0	0
4	1
0	0
0	0
0	0
11	117
1	104
0	100
1	82
0	7
3	32
0	30
1	25
0	42
1	10
7	345
9	463
0	560
7	364
0	586
0	3
3	6
1894	1054
0	792
1	24
0	769
0	1801
61	1727
0	1633
17	1
4	0
0	4
0	5
0	3
0	2
0	148
0	2
0	4
0	2
0	2
3	148
3	10
4	108
1	88
6	324
21471	2847
827	2112
3	963
0	68
0	457
0	380
0	454
0	82
6	0
0	8
7	8
0	6
0	3
0	5
0	2
0	0
1	0
0	0
1	3
0	4
