UniqueCount	AmbigCount
0	0
0	0
0	3
109	115
2	38
0	406
0	287
1	403
0	326
0	400
0	390
0	379
0	287
0	380
2	301
20	149
5728	0
97	123
14	136
8	49
3	10
1	11
0	11
0	0
0	23
1	23
57	142
124	142
9	45
7	76
7	22
3	68
0	745
0	699
0	646
0	600
14	0
1	86
0	94
0	89
12	87
0	86
3	63
0	39
1	33
1	24
1	16
0	9
0	7
1	0
0	1
0	1
2	1
0	0
0	4
0	6
3	2
0	0
2	0
1	1727
5	1553
2	1302
0	1553
0	1607
6	809
820	0
0	0
3	759
0	757
17	827
2	429
2	513
3	378
0	388
0	337
1	303
1	163
0	112
0	104
8	150
0	26
1	77
36	10
1	39
0	26
8	36
0	36
0	2
1	38
8	9
141	533
0	460
1	151
200	101
4	101
0	685
0	682
0	542
0	462
0	851
0	542
4	430
0	685
0	575
0	509
0	759
0	674
1	638
0	253
0	230
0	332
2	220
0	92
0	161
1	132
0	132
154	287
0	93
0	61
0	70
5	3
0	8
95	19
1	19
21	0
0	608
13	591
0	258
0	141
0	165
4	9
0	12
1	11
1	12
30	820
36	811
0	811
5	818
99	1670
6	1327
2	1103
301	1672
4	1175
74	376
17	192
9	122
876	866
42	13
76	864
0	9
3	11
0	16
0	17
1	6
6	0
2	7
8	76
16	83
0	0
15	80
0	0
1237	570
449	2251
194	2089
0	2193
0	2193
7	266
7	1
0	1
14	0
1333	272
544	273
60	0
0	442
0	484
0	364
0	484
0	466
0	50
0	456
0	18
2	312
0	41
0	475
0	19
0	400
2	336
6	369
8	19
3	66
0	8
1	1
14	17
2	7
0	5
0	10
0	9
1	0
14	1942
0	1752
0	1584
33	1612
8	1761
0	1491
0	1491
0	1491
16	187
0	972
4	955
45	1261
8	1009
2	982
0	818
0	1025
2	1134
0	1155
0	1020
17	236
10	5
6	211
127	373
60	1013
10	1013
8	892
10	642
4	6
9	279
13	134
3	126
65	3808
0	3549
93	4293
4	1007
1	1065
2	396
1	1
0	1
1	11
0	11
0	0
1	5
0	0
0	13
4	13
0	0
0	11
2	20
0	10
0	12
1	12
0	16
1	14
1	8
0	5
0	1
73	608
1	105
1	21
5	570
2	86
6	542
0	105
3	142
0	112
1	140
7	113
1	120
0	152
0	128
0	99
1	87
1	65
1	366
0	57
6	94
0	110
0	40
0	94
0	120
0	26
22	43
3643	0
1	273
16	274
86	75
16	76
4	5
3	1007
0	195
7	1427
1	495
15	1041
3	445
98	649
67	521
0	503
3	525
0	440
4	91
1	11
1	4
0	11
2	0
5	10
2	13
0	13
2	8
1	876
0	706
1	388
0	722
0	76
3	69
1	243
4	98
3	0
0	1
0	1
8	1
0	1
0	1
7	1
3	0
0	207
1	208
